dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
alzheimer,0.666666667,1,0.023884937,3,25.1968663,1975,1.862752369,0.063620743,0.555555556,0.5,0.723759831,0.852797943,0.129038113
alzheimer,0.777777778,0.722222222,0.004374292,5,5.328735053,860,1.559437401,0.449425487,0.777777778,0.869041304,0.843829401,0.852797943,0.008968542
alzheimer,0.888888889,0.666666667,0.322494607,6,15.62210808,380,0.044588656,7.720626645,0.611111111,0.684449602,0.6788415,0.852797943,0.173956443
alzheimer,0.555555556,1,0.029951571,7,1.612897964,1589,3.792310057,1.305511698,0.722222222,0.849123721,0.834785239,0.852797943,0.018012704
alzheimer,0.777777778,0.5,0.006142583,11,3.723222216,445,11.01607561,0.314980262,1,0.846618037,0.849591652,0.852797943,0.003206292
alzheimer,0.944444444,1,0.712125827,11,12.30088027,338,5.411008231,0.53684001,1,0.827126753,0.800453721,0.852797943,0.052344223
alzheimer,0.666666667,0.5,0.008625699,3,1.269999198,1376,0.376244811,1.305511698,1,0.858246495,0.843844525,0.852797943,0.008953418
alzheimer,0.833333333,0.888888889,0.004374292,10,8.594705915,1130,0.044588656,1.559437401,0.555555556,0.812604206,0.799062311,0.852797943,0.053735632
alzheimer,1,0.777777778,0.1831402,5,5.328735053,1315,2.225062952,18.77536736,1,0.845287041,0.843058076,0.852797943,0.009739867
alzheimer,0.833333333,0.944444444,0.023884937,9,12.30088027,1597,2.225062952,0.53684001,0.666666667,0.711524252,0.768889897,0.852797943,0.083908046
alzheimer,0.944444444,0.666666667,0.010816576,5,2.601439841,208,0.641256904,15.71814406,0.777777778,0.858914362,0.847565033,0.852797943,0.00523291
alzheimer,0.555555556,0.888888889,0.322494607,3,3.723222216,694,18.77536736,0.075995156,0.666666667,0.814127037,0.835155777,0.852797943,0.017642166
alzheimer,1,0.555555556,0.567886086,8,1.612897964,1500,9.222310279,1.305511698,0.722222222,0.834553808,0.816969147,0.852797943,0.035828796
alzheimer,0.777777778,0.777777778,0.797451889,6,32,942,5.411008231,6.463464576,0.888888889,0.714683592,0.709119782,0.852797943,0.143678161
