dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc
heart,0.5,0.5,0.00390625,3.0,2.970485633233994,100.0,0.07843534528287131,32.0,1.0,0.7572043010752687,0.7482448314650324
heart,1.0,0.5,0.00390625,12.0,3.7690143647942116,100.0,1.3940380717193168,32.0,0.685459896602767,0.7537181663837013,0.7684729064039408
heart,1.0,1.0,0.00390625,12.0,1.4796930911670063,100.0,0.441746614929926,32.0,1.0,0.7511488398415394,0.7674644117761142
heart,0.5,0.8966261082811413,0.00390625,9.0,4.909403400410969,378.0,2.1928112107754245,0.33875666414962946,1.0,0.7653763440860215,0.7672704705015321
heart,1.0,0.5,0.00390625,3.0,7.606004098586236,2000.0,2.391415028744931,32.0,1.0,0.7794001131861913,0.7649819634614639
heart,0.7717422288768521,1.0,0.00390625,5.0,9.36282796193967,989.0,0.06471537235306718,32.0,1.0,0.772235427277872,0.7639346805787207
heart,1.0,0.5,0.00390625,3.0,2.368524147113918,100.0,6.41290731421336,0.03125,1.0,0.7691114883984154,0.7624995151468135
heart,1.0,0.5,0.00390625,6.0,1.0,100.0,1.0194552801335606,32.0,0.5,0.7614148273910583,0.7586982661650054
heart,1.0,0.5,0.00390625,3.0,1.0,804.0,3.03607610511593,32.0,1.0,0.7830956423316355,0.7663201582560801
heart,0.5,1.0,0.00390625,3.0,1.3622466135426232,100.0,0.05178352209204894,32.0,1.0,0.7728466327108092,0.7694038245219347
heart,1.0,0.5,0.00390625,3.0,1.6186098177806607,100.0,2.500236215607909,32.0,1.0,0.7729654782116582,0.7579418951941352
heart,1.0,1.0,0.00390625,5.0,9.661509732566241,100.0,2.1350648413616025,32.0,1.0,0.7660950764006792,0.763857104068888
heart,0.5,1.0,0.00390625,3.0,11.428322644661003,2000.0,0.03125,32.0,1.0,0.7551669496321448,0.7606764671657422
heart,0.7022196549424218,0.5,1.0,3.0,3.747755374112847,2000.0,6.047076892042963,32.0,1.0,0.7631748726655349,0.7585043248904233
diabetes,0.705051979426657,0.8638628715886625,0.6891758203498262,6.0,10.201714603067373,887.0,0.3558431449687549,5.259925413008049,0.6522316555182531,0.6203801169590644,0.7900298507462686
diabetes,0.9186941777766422,0.9416576386904312,0.021010887006349066,12.0,19.982145328166585,218.0,0.0815079946852985,0.36245504530728717,0.8178645509395852,0.5,0.5
diabetes,0.7224162561505759,0.9593612608346885,0.006986924511363313,7.0,1.9182302909171245,962.0,0.09178998355472624,5.718058236489523,0.7786702115169006,0.7937426900584794,0.7921194029850747
