dataset,n_neighbors,p,weights,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
cancer,17,2,uniform,0.7026992040397124,0.7654982927870252,0.7662947381257241,0.0007964453386989367
cancer,26,2,distance,0.726144995292708,0.7761836168526309,0.7662947381257241,-0.009888878726906802
cancer,30,1,distance,0.7212919376925712,0.7685049692091946,0.7662947381257241,-0.0022102310834705152
cancer,3,1,uniform,0.663157951044163,0.6502842814462533,0.7662947381257241,0.11601045667947085
cancer,17,2,uniform,0.7026992040397124,0.7654982927870252,0.7662947381257241,0.0007964453386989367
cancer,27,1,distance,0.7214385056487504,0.765989878665935,0.7662947381257241,0.00030485945978908635
cancer,2,2,distance,0.6178796858952413,0.6289212548015365,0.7662947381257241,0.13737348332418764
cancer,23,1,distance,0.7079970472440945,0.7694805194805194,0.7662947381257241,-0.003185781354795303
cancer,1,1,uniform,0.5793111840979116,0.5918008048289738,0.7662947381257241,0.17449393329675034
alzheimer,7,2,uniform,0.6940081470253883,0.6932017543859648,0.7247882637628555,0.03158650937689078
alzheimer,15,1,distance,0.7380115574081092,0.7261569872958257,0.7247882637628555,-0.0013687235329701286
alzheimer,29,1,uniform,0.7410169571807503,0.7371067755595887,0.7247882637628555,-0.012318511796733156
alzheimer,26,1,uniform,0.7391033535430088,0.7276164549304295,0.7247882637628555,-0.0028281911675739346
alzheimer,11,1,distance,0.7133573323228496,0.7192982456140351,0.7247882637628555,0.005490018148820441
alzheimer,21,2,distance,0.7349848427434635,0.7170901391409559,0.7247882637628555,0.007698124621899671
alzheimer,24,1,distance,0.7369221295945433,0.7275408348457351,0.7247882637628555,-0.002752571082879518
alzheimer,21,2,distance,0.7349848427434635,0.7170901391409559,0.7247882637628555,0.007698124621899671
alzheimer,12,2,distance,0.7189607805987116,0.7049153055051421,0.7247882637628555,0.019872958257713402
alzheimer,2,2,distance,0.6357900719969686,0.6070024198427103,0.7247882637628555,0.11778584392014524
alzheimer,21,1,distance,0.7425350511557408,0.7246672716273442,0.7247882637628555,0.00012099213551131083
alzheimer,26,2,uniform,0.7404769799166351,0.7192150635208712,0.7247882637628555,0.005573200241984377
alzheimer,12,1,uniform,0.7198489010989012,0.7137855414398064,0.7247882637628555,0.011002722323049108
alzheimer,27,1,uniform,0.7406972338006821,0.7322973381730189,0.7247882637628555,-0.007509074410163352
alzheimer,10,2,distance,0.7058592269799167,0.6997428917120387,0.7247882637628555,0.025045372050816805
alzheimer,28,2,uniform,0.7394325502084123,0.7190638233514821,0.7247882637628555,0.005724440411373433
alzheimer,30,2,uniform,0.7442402425161047,0.7235254083484574,0.7247882637628555,0.0012628554143981896
alzheimer,30,1,distance,0.7439418340280408,0.7423926194797339,0.7247882637628555,-0.01760435571687835
alzheimer,23,2,distance,0.7434444865479348,0.7217937084089534,0.7247882637628555,0.0029945553539021397
alzheimer,25,1,uniform,0.7393093974990528,0.7235783424077435,0.7247882637628555,0.001209921355111998
alzheimer,19,1,uniform,0.7340683023872681,0.7230716878402904,0.7247882637628555,0.0017165759225651334
alzheimer,9,1,distance,0.7046466464569912,0.7092256503327283,0.7247882637628555,0.015562613430127215
alzheimer,4,1,distance,0.6795755968169761,0.6804370840895342,0.7247882637628555,0.04435117967332136
alzheimer,14,2,distance,0.7245500189465706,0.7072595281306715,0.7247882637628555,0.017528735632184045
alzheimer,9,2,uniform,0.7095751231527093,0.6968163944343617,0.7247882637628555,0.027971869328493826
alzheimer,2,2,distance,0.6357900719969686,0.6070024198427103,0.7247882637628555,0.11778584392014524
alzheimer,15,2,uniform,0.7235790071996968,0.7034709618874773,0.7247882637628555,0.02131730187537828
alzheimer,12,1,distance,0.7242279272451686,0.716016333938294,0.7247882637628555,0.008771929824561542
alzheimer,15,1,distance,0.7380115574081092,0.7261569872958257,0.7247882637628555,-0.0013687235329701286
alzheimer,17,2,distance,0.7292866616142478,0.7125983061101028,0.7247882637628555,0.01218995765275277
alzheimer,8,2,distance,0.6965706707086017,0.6926194797338172,0.7247882637628555,0.03216878402903833
alzheimer,30,2,distance,0.7465043577112543,0.7268451300665457,0.7247882637628555,-0.0020568663036901746
alzheimer,10,2,distance,0.7058592269799167,0.6997428917120387,0.7247882637628555,0.025045372050816805
alzheimer,29,1,distance,0.7459596438044714,0.7420145190562614,0.7247882637628555,-0.017226255293405823
alzheimer,26,2,distance,0.7427150435771125,0.7218239564428311,0.7247882637628555,0.0029643073200243952
alzheimer,10,2,distance,0.7058592269799167,0.6997428917120387,0.7247882637628555,0.025045372050816805
alzheimer,14,1,distance,0.731456043956044,0.7231699939503933,0.7247882637628555,0.0016182698124622696
alzheimer,15,2,distance,0.7265915119363395,0.7062386569872958,0.7247882637628555,0.018549606775559724
alzheimer,23,2,uniform,0.7397049071618038,0.7194267997580157,0.7247882637628555,0.005361464004839833
alzheimer,30,2,uniform,0.7442402425161047,0.7235254083484574,0.7247882637628555,0.0012628554143981896
alzheimer,16,1,distance,0.738849943160288,0.7209845735027223,0.7247882637628555,0.0038036902601332745
alzheimer,15,1,distance,0.7380115574081092,0.7261569872958257,0.7247882637628555,-0.0013687235329701286
alzheimer,26,1,distance,0.7430560818491851,0.7328039927404719,0.7247882637628555,-0.008015728977616376
alzheimer,28,2,uniform,0.7394325502084123,0.7190638233514821,0.7247882637628555,0.005724440411373433
alzheimer,9,1,uniform,0.699398446381205,0.7031987295825771,0.7247882637628555,0.021589534180278425
alzheimer,13,1,uniform,0.7248342175066312,0.7155096793708409,0.7247882637628555,0.009278584392014677
alzheimer,7,1,distance,0.6957583364910952,0.7060193587416818,0.7247882637628555,0.018768905021173787
alzheimer,1,2,distance,0.599355816597196,0.5855111917725349,0.7247882637628555,0.1392770719903207
alzheimer,24,1,uniform,0.732571523304282,0.7216349062310949,0.7247882637628555,0.0031533575317606033
alzheimer,19,1,distance,0.7393709738537324,0.7279718693284937,0.7247882637628555,-0.0031836055656381257
alzheimer,3,1,uniform,0.649587912087912,0.6497580157289776,0.7247882637628555,0.07503024803387792
alzheimer,27,1,distance,0.7436292156119741,0.736826981246219,0.7247882637628555,-0.012038717483363492
alzheimer,7,2,uniform,0.6940081470253883,0.6932017543859648,0.7247882637628555,0.03158650937689078
alzheimer,28,1,uniform,0.7374218453959833,0.7357909860859043,0.7247882637628555,-0.011002722323048775
alzheimer,8,2,distance,0.6965706707086017,0.6926194797338172,0.7247882637628555,0.03216878402903833
alzheimer,1,2,uniform,0.599355816597196,0.5855111917725349,0.7247882637628555,0.1392770719903207
alzheimer,23,2,distance,0.7434444865479348,0.7217937084089534,0.7247882637628555,0.0029945553539021397
alzheimer,5,1,distance,0.6854324554755589,0.6843920145190563,0.7247882637628555,0.040396249243799254
alzheimer,8,2,uniform,0.7012031072375902,0.68928463399879,0.7247882637628555,0.035503629764065514
alzheimer,3,1,uniform,0.649587912087912,0.6497580157289776,0.7247882637628555,0.07503024803387792
alzheimer,5,1,distance,0.6854324554755589,0.6843920145190563,0.7247882637628555,0.040396249243799254
alzheimer,3,1,uniform,0.649587912087912,0.6497580157289776,0.7247882637628555,0.07503024803387792
alzheimer,26,1,uniform,0.7391033535430088,0.7276164549304295,0.7247882637628555,-0.0028281911675739346
alzheimer,14,1,uniform,0.7233516483516483,0.7199863883847549,0.7247882637628555,0.004801875378100617
alzheimer,9,1,uniform,0.699398446381205,0.7031987295825771,0.7247882637628555,0.021589534180278425
alzheimer,26,2,distance,0.7427150435771125,0.7218239564428311,0.7247882637628555,0.0029643073200243952
alzheimer,13,1,uniform,0.7248342175066312,0.7155096793708409,0.7247882637628555,0.009278584392014677
alzheimer,7,1,distance,0.6957583364910952,0.7060193587416818,0.7247882637628555,0.018768905021173787
alzheimer,29,2,distance,0.7428571428571429,0.7268451300665457,0.7247882637628555,-0.0020568663036901746
alzheimer,30,1,uniform,0.7390844069723379,0.7375529340592862,0.7247882637628555,-0.012764670296430691
alzheimer,7,1,uniform,0.6873176392572945,0.70164851784634,0.7247882637628555,0.023139745916515575
alzheimer,11,1,distance,0.7133573323228496,0.7192982456140351,0.7247882637628555,0.005490018148820441
alzheimer,13,2,uniform,0.7118913414172034,0.7101709013914096,0.7247882637628555,0.014617362371445952
alzheimer,27,1,distance,0.7436292156119741,0.736826981246219,0.7247882637628555,-0.012038717483363492
alzheimer,28,2,distance,0.743103448275862,0.7226406533575318,0.7247882637628555,0.002147610405323741
alzheimer,13,2,uniform,0.7118913414172034,0.7101709013914096,0.7247882637628555,0.014617362371445952
alzheimer,21,2,distance,0.7349848427434635,0.7170901391409559,0.7247882637628555,0.007698124621899671
alzheimer,28,2,distance,0.743103448275862,0.7226406533575318,0.7247882637628555,0.002147610405323741
alzheimer,20,2,distance,0.7393993937097385,0.71538112522686,0.7247882637628555,0.009407138535995507
alzheimer,11,2,distance,0.7119837059492232,0.705822746521476,0.7247882637628555,0.018965517241379515
alzheimer,23,2,uniform,0.7397049071618038,0.7194267997580157,0.7247882637628555,0.005361464004839833
alzheimer,7,2,uniform,0.6940081470253883,0.6932017543859648,0.7247882637628555,0.03158650937689078
alzheimer,1,1,uniform,0.5864153088291019,0.581442831215971,0.7247882637628555,0.1433454325468846
alzheimer,30,1,distance,0.7439418340280408,0.7423926194797339,0.7247882637628555,-0.01760435571687835
alzheimer,13,1,uniform,0.7248342175066312,0.7155096793708409,0.7247882637628555,0.009278584392014677
alzheimer,7,2,distance,0.6944699696854869,0.694162129461585,0.7247882637628555,0.03062613430127059
alzheimer,27,1,distance,0.7436292156119741,0.736826981246219,0.7247882637628555,-0.012038717483363492
alzheimer,5,1,uniform,0.67282824933687,0.6854053236539625,0.7247882637628555,0.039382940108893094
alzheimer,10,2,distance,0.7058592269799167,0.6997428917120387,0.7247882637628555,0.025045372050816805
alzheimer,15,1,distance,0.7380115574081092,0.7261569872958257,0.7247882637628555,-0.0013687235329701286
alzheimer,24,1,distance,0.7369221295945433,0.7275408348457351,0.7247882637628555,-0.002752571082879518
alzheimer,17,2,uniform,0.7251752557787041,0.710178463399879,0.7247882637628555,0.014609800362976544
alzheimer,26,2,distance,0.7427150435771125,0.7218239564428311,0.7247882637628555,0.0029643073200243952
alzheimer,30,1,distance,0.7439418340280408,0.7423926194797339,0.7247882637628555,-0.01760435571687835
alzheimer,3,1,uniform,0.649587912087912,0.6497580157289776,0.7247882637628555,0.07503024803387792
alzheimer,17,2,uniform,0.7251752557787041,0.710178463399879,0.7247882637628555,0.014609800362976544
alzheimer,27,1,distance,0.7436292156119741,0.736826981246219,0.7247882637628555,-0.012038717483363492
alzheimer,2,2,distance,0.6357900719969686,0.6070024198427103,0.7247882637628555,0.11778584392014524
alzheimer,23,1,distance,0.7457464948844259,0.7282819116757412,0.7247882637628555,-0.0034936479128856446
alzheimer,1,1,uniform,0.5864153088291019,0.581442831215971,0.7247882637628555,0.1433454325468846
