dataset,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,cv_roc_auc,test_roc_auc
heart,0.6071164550296339,0.3641064107020211,0.0014056706239488207,4.0,1.0,4773.0,0.004941253544307596,2.5018356665412145,0.2834165525460472,0.8075415202599867,0.7913579768046235
heart,1.0,0.9703382247389184,0.2711131033398653,8.0,3.9319662049550126,328.0,1.069815615009529,0.0009765625,0.8593118996166879,0.7852338095735082,0.746053295062255
heart,0.8287817619812176,0.7391638634408968,0.023658091910772516,14.0,8.714841292421477,3623.0,6.106143298048507,3.6101344938898845,1.0,0.8113675975975336,0.7844924556844187
heart,0.5698773884622036,0.1,0.27335107924133367,1.0,1.4066351573010778,2688.0,0.0036918480196315934,0.9564256893428227,0.7530220083754277,0.7881281634886195,0.7590085722043365
heart,0.1,1.0,0.3489878088538741,15.0,127.99999999999999,2165.0,18.627139859519552,0.0009765625,1.0,0.5,0.5
heart,0.27813992672396454,0.4283047082313587,0.001592542050947732,11.0,9.780354521190146,5000.0,0.045103213323967696,1024.0,1.0,0.7819493157923445,0.79442224894302
heart,0.6818633982300205,0.7771863232528005,0.10825336926743903,15.0,6.655134542514258,1391.0,2.7366907240068583,0.003401904913377997,0.5524959199150816,0.792065021096175,0.7433381172181063
heart,0.1,0.45680521729322265,0.0009765625,1.0,1.0,3839.0,18.075051547730325,0.0009765625,1.0,0.7716487857047009,0.7982234979248283
heart,0.33575006108849825,1.0,0.0009765625,8.0,2.6121973403510594,3612.0,2.555489245151807,0.8426727768504555,0.31600401381372056,0.809511549994939,0.7927543539816144
heart,0.9557260475248185,0.3094841399472511,2.0,7.0,3.1016377175185053,5000.0,2.989743971369391,5.9427787972058495,1.0,0.7848600436564555,0.7538109460455374
heart,0.9806670794016112,0.2554479906887994,0.0009765625,6.0,13.827298731965813,1178.0,0.2500519858373022,1024.0,0.7928032341180048,0.7783071522242687,0.791125247275125
heart,0.41743626616648877,0.33298508481974065,0.0011799452614412714,1.0,1.8208467210030566,5000.0,0.004052388398715995,1024.0,0.39172298305268094,0.7935531439232264,0.8007447344943952
heart,0.7557615618554293,0.9904495141328638,0.0009765625,8.0,1.7971848764509504,1988.0,0.005959988636505669,1024.0,0.5008855142583779,0.791024966840004,0.7935301190799428
heart,0.7865167277795937,0.7729224475889703,0.0019566550243412446,1.0,2.0988420866637356,5000.0,0.0056949691692854505,0.31761555059753416,0.30885289542582717,0.8067319862020337,0.7933361778053606
heart,0.40343804471391564,1.0,0.004181238174555122,1.0,1.2438773222588764,4120.0,0.00483728629401518,0.0009765625,0.40015972597083294,0.8018953219286222,0.7915519180792057
heart,0.9214004916715394,0.7404803944039,0.003652676331355198,5.0,10.686947218945946,1.0,7.486464613194821,1024.0,0.8333187385042209,0.49845162289275563,0.5515883790388271
heart,0.16621089182297796,0.6877867646434727,0.002233335075835972,14.0,4.898272703899168,1560.0,0.17807924576884282,163.50667820568836,1.0,0.7974350674817379,0.8007059462394788
heart,0.604834128072909,1.0,0.0009765625,1.0,6.712998732655474,3908.0,0.7042235477655419,0.016659185079397114,1.0,0.8000913584166105,0.789980993755091
heart,0.2915065776126543,1.0,0.0009765625,9.0,127.99999999999999,5000.0,1024.0,1024.0,1.0,0.5,0.5
heart,0.4054858402046525,0.8025914209039955,0.009719997104262114,15.0,10.456894188251638,2244.0,7.8335279847913775,0.21388516599830865,0.9727915179461917,0.8115040274936952,0.7915131298242892
heart,0.7841020994088843,0.6516126527821545,0.021230924367796788,13.0,10.427247174821881,2074.0,6.209427768109496,0.08613157224567441,0.9915922929971768,0.814497539589882,0.7871300570187348
heart,0.8725659702169205,0.7336428439199576,0.026786989339324257,12.0,2.470657454281961,5000.0,3.7024684293083774,73.58698391455796,0.2043722198510239,0.8102468670598792,0.7796827120747837
heart,0.5998324614491792,0.9343456242308876,0.11039782324051375,12.0,5.040367214180693,1064.0,1.875480171802766,0.0068143418108507405,0.5821138778355825,0.7942667517594962,0.7478763430433265
heart,0.4539893002794977,0.9620930746712618,0.0009765625,9.0,5.285511688892302,1630.0,0.1382872952296577,6.319167439037483,1.0,0.8053686040426534,0.7930258717660292
heart,0.6349570498975409,1.0,0.008285516411852767,12.0,11.43186455623606,3176.0,4.73166814034736,0.0284967260429925,0.8039466383163788,0.8129616133978329,0.7785190644272915
heart,0.1,0.21948130324565732,0.0009765625,15.0,1.1059539122218471,5000.0,0.17698615192095496,1024.0,1.0,0.7628165329169507,0.7838136612233816
heart,0.49354272002220667,0.3536581231254854,0.0014149717087137957,2.0,17.617187661665056,1744.0,0.5403374750809247,0.012169785215447195,0.9054919564080012,0.8033863132353922,0.7858500446064931
heart,0.15322363224463142,0.49303864871522507,0.010541524611840537,8.0,1.5530272171614041,3700.0,0.002509849652452239,135.91911217682357,0.564484085687078,0.8073981124801509,0.7908537294907102
heart,0.8531254085098919,0.44874601634583056,0.2556918067946639,15.0,9.697731392448674,2596.0,7.590846051598181,0.22514386471212933,0.9300657987255456,0.8121155461599276,0.7766960164462201
heart,1.0,0.9314228513252777,0.004528569670675264,13.0,11.697801339522728,3462.0,6.895614902307852,6.645675514918971,0.8545625534576855,0.8121794375520157,0.7898840231177999
heart,0.6571876374837406,0.6153925221966517,0.09574648593847629,12.0,11.907906385651176,1414.0,11.817143354145127,0.5441842651007162,1.0,0.8049610553523516,0.787634304332648
heart,0.6302621727963531,0.8521397938789714,0.004560398123811776,14.0,10.065124903879306,4466.0,5.237905772640226,0.04985159873623722,0.6644286499330019,0.8129566381251004,0.7848027617237502
heart,0.9279595137961371,0.2284037539803344,0.0009765625,3.0,1.3409490863161055,3689.0,0.0009765625,0.10052980500461216,0.6534801573986594,0.7845081606048598,0.781311818781273
heart,0.6399582777899253,1.0,0.0012938194525556452,15.0,2.747990860190918,4407.0,3.0119125697559093,0.08436825320453543,0.4377432315592297,0.8114777180477519,0.7859664093712424
heart,0.33372025861777455,1.0,0.007151476358647371,14.0,5.928988958504024,614.0,0.31469725500450463,0.0009765625,0.8978223528211459,0.8072565498805702,0.7801093828788643
heart,0.7195358078044872,0.1,0.313145361871731,14.0,8.026067090512111,2954.0,5.4482176194609675,116.97578421545926,1.0,0.8121731148578173,0.7876730925875643
heart,1.0,1.0,0.016145742051725313,1.0,1.8590612649935696,4485.0,0.011786465833815119,0.0009765625,0.1,0.7991415374106707,0.7706062604243434
heart,0.8152041672142106,0.4464317885375415,2.0,15.0,1.5990688347487994,540.0,8.19451482042042,0.01788555293152764,0.1,0.7541092488398515,0.7201427407780924
heart,0.600919778240665,0.6380095039285512,0.002910346536052253,11.0,6.86090037546885,1321.0,0.05998017967421548,2.3242483809836654,0.7590911465135697,0.8133465105905013,0.7859276211163261
heart,0.9690485248769662,0.22022709065893525,0.0024860275990698072,12.0,11.142282799621643,4097.0,11.989945689143177,0.02883735460010929,1.0,0.7901166913292641,0.7906985764710447
heart,0.43650643931335487,0.1,2.0,1.0,1.1942134478384312,2524.0,0.0009765625,1024.0,0.1,0.8023318286046557,0.7857336798417439
diabetes,0.46909356296798244,0.7549531688595925,1.1987642685433468,5.0,25.83107246311605,2071.0,0.12662434382125431,27.666815350407898,0.37401697993285554,0.5,0.7472238805970149
diabetes,0.8536495199979559,0.894983749642776,0.009871679072767706,14.0,66.20624525771561,313.0,0.006643553197618648,0.1313736598687076,0.6721561916912533,0.5,0.5
diabetes,0.5003492610710367,0.9268502695024393,0.002172317575011194,7.0,2.4892071659245056,2269.0,0.008425401080976913,32.696189995885675,0.6016063807304213,0.8213317073170732,0.8234029850746268
diabetes,0.8311563895216271,0.2546844052569046,0.0933321443393548,12.0,12.652637928531286,478.0,34.679487104144975,175.16941226942794,0.9207359753561953,0.7756138211382113,0.7840597014925373
diabetes,0.8195980974464558,0.4942262677968311,0.0541393962176335,11.0,80.2797660628774,3585.0,0.349547748924183,8.031570020313513,0.41777546097517426,0.5,0.5
diabetes,0.7606252161870115,0.9454327638424945,0.0033998315079271793,4.0,48.62150415616877,1864.0,0.5666344740221539,1.619224699922767,0.8067555434282462,0.5,0.8137313432835822
diabetes,0.6553714226520847,0.7978279409450943,0.015084934591072068,13.0,17.732668202120195,2974.0,7.865563870926734,0.3395395929949125,0.7604942367419253,0.8137609756097561,0.822089552238806
diabetes,0.5890627609212813,0.9280083037935848,0.043019475321926876,13.0,4.817951517559621,257.0,2.6676253308125464,0.0013964907191492126,0.44715663188619825,0.817681300813008,0.8198208955223881
diabetes,0.9599301876789355,0.7305593001592294,0.751669938826941,7.0,6.3530675265639065,1058.0,0.000977389356827295,0.1665133499923576,0.634941022232247,0.7413056910569106,0.7375522388059702
diabetes,0.10326727652926891,0.8360470176973764,0.27818377604776484,5.0,16.571707470587405,1374.0,0.07467587900293658,0.008098619589439575,0.9044542549472675,0.7718682926829268,0.7584477611940299
diabetes,0.23331288397819247,1.0,0.0009765625,14.0,15.914541912782285,5000.0,0.004601477143128946,0.0009765625,1.0,0.8252195121951219,0.8174328358208955
diabetes,0.22989706498608328,0.16875523584271568,2.0,12.0,1.1935567269062783,2812.0,331.1207684860035,0.0027684997769961417,0.9787572706873208,0.5,0.5
diabetes,0.5355493246061251,0.9023448233825732,0.0009765625,1.0,3.536068572106327,2244.0,0.024144850777376672,0.012861254767787551,0.2364153802517857,0.8244422764227641,0.8163582089552239
diabetes,0.2166961799493235,0.9277616250658873,0.35755222906638073,6.0,3.346168125794183,118.0,0.08607345550748786,1.6277784584190034,0.3746218728067985,0.7807626016260163,0.7855522388059702
diabetes,0.10878062697323389,0.6420649817792901,0.0009765625,14.0,5.692810561094092,3856.0,8.26528649444593,0.0018200449651196442,0.9220391747919724,0.818481300813008,0.8066865671641791
diabetes,0.6104059504525227,0.36983768500099967,0.0009765625,15.0,4.561712167456522,504.0,0.0099991328088337,1024.0,0.37631582840124667,0.8006569105691057,0.792179104477612
diabetes,0.1,1.0,0.0009765625,13.0,9.437076190758997,1.0,1024.0,0.0012108494383709187,0.1,0.5,0.5
diabetes,1.0,0.6382289881751768,0.0018033554337488708,1.0,4.612126010691625,3176.0,5.589583597678209,1.8249657732962896,1.0,0.8201943089430894,0.8219701492537314
diabetes,0.6326539470109633,1.0,0.0012956326774870494,6.0,3.1834976124264807,2529.0,0.2411552449169955,0.0009765625,0.49369455450012356,0.8215105691056911,0.8286567164179104
diabetes,0.23022111142718,0.9278214082642122,0.0009765625,15.0,3.875762283358513,892.0,1024.0,0.0009765625,0.7187562734885072,0.5,0.5
diabetes,0.38843816501661965,0.5721767165367462,0.0009765625,13.0,8.393879361073694,5000.0,4.662874541049389,0.020702753825564316,1.0,0.8229544715447155,0.8174328358208955
diabetes,0.4290909810496599,0.9702864602448972,0.0009765625,12.0,5.223136800965001,3866.0,1.89340230603941,0.0009765625,0.7886618776251979,0.8213528455284553,0.8312835820895522
diabetes,0.1,0.4969924940147873,0.0009765625,14.0,8.810478238701828,5000.0,0.022224317280749396,0.0009765625,1.0,0.8196650406504065,0.8156417910447761
diabetes,0.7265310651656699,0.9677400827836249,0.0009765625,1.0,13.189591649721509,972.0,0.045084149095472176,0.07175251794306271,0.1,0.5,0.5
diabetes,0.13433871136776798,0.8932379915688875,0.0009765625,14.0,13.73436498473868,4665.0,0.004167410852049267,0.0009765625,1.0,0.824291056910569,0.8206567164179105
diabetes,0.29690061225479636,0.18190180312377505,0.0013293790920533388,2.0,4.0160835085123585,1330.0,1.4306638384244728,0.5375708458142588,0.49528503187679074,0.8261853658536584,0.805134328358209
diabetes,1.0,0.16626265063123813,0.0009765625,11.0,1.5011193619381622,5000.0,0.0031923236824415065,0.0009765625,0.1,0.8261837398373985,0.8054925373134328
diabetes,1.0,1.0,0.0009765625,3.0,1.2049680862752994,3340.0,0.17002695259814396,0.0009765625,0.1,0.8229788617886179,0.8267462686567164
diabetes,1.0,0.10442307989995274,0.0009765625,15.0,2.1145911183231094,4665.0,0.017319434326596737,0.06829025256977828,0.1,0.8244211382113822,0.8065671641791045
diabetes,0.6414401391183107,1.0,0.0009765625,3.0,2.764363341689731,4408.0,0.010855261895239809,0.0009765625,0.3142339295255381,0.8241821138211382,0.8277014925373134
diabetes,0.7556526997030697,0.738125832246689,0.3934382051433375,15.0,13.117934320006249,4838.0,3.3159506571660184,0.0009765625,1.0,0.8153642276422766,0.8191044776119404
diabetes,1.0,0.31491528669921887,0.0009765625,1.0,1.0,1.0,0.003739831994145064,1024.0,0.2947775455705443,0.7205365853658536,0.6417313432835822
diabetes,0.9493075941980016,0.47825147287408654,0.0009765625,12.0,1.9072085623429067,5000.0,0.0023308162022347887,0.0009765625,0.1,0.8234081300813008,0.8228059701492537
diabetes,0.25463840422380946,0.1,0.0009765625,3.0,7.143021104542879,383.0,1.1017489742477191,0.0054843134507817975,1.0,0.8232130081300812,0.7823283582089553
diabetes,1.0,1.0,0.0009765625,1.0,3.4215161553032263,5000.0,0.0009765625,0.0009765625,1.0,0.8260780487804877,0.8253134328358208
diabetes,1.0,0.6931098789898352,0.0009765625,1.0,3.489449845202172,5000.0,0.018414943472178962,0.0009765625,1.0,0.8261715447154472,0.8244776119402984
diabetes,0.7678037977774458,1.0,0.0009765625,4.0,2.3216224060802473,856.0,0.3525018848031489,0.0009765625,0.1,0.8218357723577236,0.8223283582089552
diabetes,1.0,0.6628956654790747,0.004383759932568649,2.0,2.4929719388536804,3882.0,0.016719790764444117,0.0009765625,0.9793423008739818,0.808790243902439,0.8234029850746268
diabetes,0.11695735277838507,0.1,0.0009765625,9.0,6.990552209693419,1694.0,2.3536460006416595,0.0009765625,1.0,0.8227560975609756,0.7990447761194029
diabetes,0.7118074522771514,0.9684019164800295,2.0,12.0,127.99999999999999,3878.0,1024.0,77.5020657466472,0.1,0.5,0.5
diabetes,1.0,1.0,0.0009765625,4.0,12.913131233098127,5000.0,1.7032974086087955,0.10948023729156205,1.0,0.8161650406504066,0.8311641791044776
diabetes,1.0,1.0,0.0009765625,7.0,11.233796976050352,4906.0,5.099707215248984,0.17610476272269723,0.7575871225810038,0.821741463414634,0.8240000000000001
diabetes,0.984681344135755,0.7660814630172033,0.0009765625,15.0,1.0,5000.0,3.2979365802391025,0.0009765625,0.1,0.8221203252032521,0.8211343283582089
diabetes,1.0,1.0,0.0009765625,1.0,3.1761755849895286,5000.0,0.007917012863908024,0.0009765625,0.722222997500489,0.8274422764227642,0.8242388059701492
diabetes,1.0,0.8856639014516073,0.0009765625,9.0,1.3228875382968042,5000.0,0.9876436031042816,0.0009765625,0.1,0.8215219512195121,0.8243582089552239
diabetes,1.0,0.6459952562355415,0.0009765625,1.0,17.70651461263176,3231.0,0.0009765625,0.0029124606519679093,1.0,0.8179252032520326,0.8211940298507462
diabetes,1.0,1.0,0.0009765625,9.0,3.8643775573753194,5000.0,1.7126197143174446,1024.0,0.1,0.8067983739837399,0.8026268656716418
diabetes,0.499235600276544,1.0,0.0009765625,1.0,4.449999020047034,1.0,0.0029454274001371877,1024.0,1.0,0.6346869918699187,0.6808955223880596
diabetes,1.0,0.1,0.0009765625,15.0,2.84904637310766,2754.0,0.006370911632593463,1024.0,0.3788141127741813,0.808019512195122,0.7959402985074627
diabetes,0.600208761218784,0.8450386828453331,0.0009765625,15.0,2.766140561810541,5000.0,0.008447637574394299,0.6859474549205353,0.5036103655236406,0.8187772357723577,0.8225671641791045
diabetes,0.49842638987540766,1.0,0.005295336016759771,1.0,2.1654865314201226,5000.0,0.0024315036858682513,0.0009765625,0.8035483259045896,0.8259349593495935,0.8256716417910448
diabetes,0.43045035452971847,1.0,0.0009765625,1.0,2.867782480498351,3196.0,0.2864929483066168,0.008136015038383898,0.1,0.8179235772357722,0.8142089552238807
diabetes,0.7145260059029283,1.0,0.0009765625,9.0,1.9403579032729725,2005.0,1.5377829234304548,0.1076930295781106,0.1,0.822359349593496,0.8235223880597015
diabetes,1.0,0.7228851663471212,0.004722186992819572,1.0,8.240241637049428,473.0,1.3365427423952476,0.020814976843204498,0.7294538525769441,0.8217284552845527,0.8096716417910448
diabetes,1.0,0.1,0.0009765625,15.0,1.0,3996.0,29.963014436900092,1024.0,0.1,0.5,0.5
diabetes,0.8617990197800586,1.0,0.0029569235269532408,1.0,1.378131773270602,1.0,0.0009765625,0.05953618674264457,0.5757035484680821,0.6355325203252032,0.6640597014925373
diabetes,0.3005045992803402,1.0,0.0017744234674565258,1.0,2.8498712329861604,2271.0,0.017179445385984125,13.05154197320274,0.4031678877981797,0.8177203252032521,0.808
diabetes,0.7134302002272391,1.0,0.004207946760077991,1.0,7.873778895297179,3231.0,0.14848946403338076,0.0009765625,1.0,0.8309439024390246,0.8300298507462687
diabetes,0.5202730070294532,0.7288009665449026,0.0025313997423785217,13.0,1.0,5000.0,1.0381162918279943,0.0009765625,1.0,0.7997707317073172,0.8015522388059702
diabetes,0.8332900299868695,0.9573941810470167,0.009629568025160106,3.0,14.132237424258358,5000.0,0.0009765625,0.0009765625,1.0,0.7873268292682927,0.7965373134328358
diabetes,0.23959114410660579,0.9680924306289111,0.0012284114673637718,8.0,1.0,4607.0,1.454484441470643,0.0009765625,0.11975993618345301,0.824630894308943,0.8242388059701493
diabetes,0.8404449136377591,0.9131633380159934,0.0819176092359101,2.0,9.617192674532394,2228.0,5.874743656084303,1024.0,0.8009552480316923,0.8238845528455284,0.8224477611940298
diabetes,1.0,0.9418689402666522,0.004898357194219827,10.0,2.232173165688401,3182.0,1.060373446284917,0.0009765625,0.40312752972773636,0.8033121951219512,0.8023880597014926
