dataset,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,cv_roc_auc,test_roc_auc
alzheimer,0.0038545453363436075,24.0,22.0,60.0,0.8556161681860622,0.8495538415003026
alzheimer,0.0,26.0,22.0,60.0,0.8584316248730923,0.8486615245009075
alzheimer,0.045650059240136355,1.0,8.0,23.0,0.6528409839294935,0.691923774954628
alzheimer,0.005111690143278471,18.0,26.0,59.0,0.8441180104603413,0.8394812462189958
alzheimer,0.09921292589046067,3.0,4.0,31.0,0.5,0.5
alzheimer,0.025051323754030158,30.0,4.0,39.0,0.7916351073018405,0.7861161524500907
alzheimer,0.004975381636801725,24.0,20.0,2.0,0.862941903959287,0.8603599516031459
alzheimer,0.005222981570943763,24.0,20.0,2.0,0.862941903959287,0.8603599516031459
alzheimer,0.0053588650274290035,24.0,20.0,2.0,0.8643131481617471,0.8603599516031459
alzheimer,0.005525926861979157,24.0,20.0,2.0,0.8634460378572503,0.8603599516031459
alzheimer,0.028049790066006903,19.0,26.0,45.0,0.7796669685641917,0.7861161524500907
alzheimer,0.006455580271039867,24.0,19.0,60.0,0.8541667103776982,0.8603599516031459
alzheimer,0.006124420637340683,24.0,20.0,2.0,0.8553665490548509,0.8603599516031459
alzheimer,0.004790023294652203,24.0,21.0,2.0,0.8473715682469077,0.8585223835450697
alzheimer,0.004199489391882167,25.0,20.0,60.0,0.8539641825978808,0.8650181488203268
alzheimer,0.03081572416114758,30.0,54.0,30.0,0.746621953195393,0.7590970961887477
alzheimer,0.007490918262320245,23.0,19.0,2.0,0.849045525913648,0.8603599516031459
alzheimer,0.011366410375873307,17.0,1.0,9.0,0.8539528760110361,0.8394812462189958
alzheimer,0.0096669288118178,20.0,12.0,2.0,0.8539528760110361,0.8574712643678162
alzheimer,0.0,26.0,24.0,2.0,0.8606726603233218,0.8481926799758015
alzheimer,0.06599664922064902,29.0,60.0,27.0,0.5757631071899402,0.5
alzheimer,0.021740379244285075,2.0,4.0,37.0,0.7966657225083839,0.7861161524500907
alzheimer,0.0,26.0,24.0,60.0,0.8560789223074297,0.8478901996370236
alzheimer,0.0,26.0,23.0,2.0,0.8598881930092656,0.8471869328493649
alzheimer,0.014026245084869602,12.0,1.0,48.0,0.8286394679143543,0.8096944948578343
alzheimer,0.020504888600859424,1.0,47.0,52.0,0.6528409839294935,0.691923774954628
alzheimer,0.006806705394597813,22.0,4.0,52.0,0.85605205459333,0.8574712643678162
alzheimer,0.01267415973972276,21.0,5.0,60.0,0.8418936434835013,0.8394812462189958
alzheimer,0.0,26.0,25.0,2.0,0.8586751244598774,0.8494252873563217
alzheimer,0.006044073975714281,23.0,13.0,2.0,0.8581849198106556,0.8584392014519056
alzheimer,0.0061292158641814915,22.0,13.0,2.0,0.8581849198106556,0.8584392014519056
alzheimer,0.09963143636485636,1.0,60.0,43.0,0.5,0.5
alzheimer,0.06026422928562763,2.0,59.0,30.0,0.6367406956698104,0.7590970961887477
alzheimer,0.03709435600154922,30.0,27.0,34.0,0.7666662586970382,0.7590970961887477
alzheimer,0.01214762355642384,29.0,38.0,51.0,0.8147952516997763,0.8285919540229885
alzheimer,0.0025864601701670654,26.0,18.0,2.0,0.8503508538804323,0.8485783424077435
alzheimer,0.0,26.0,26.0,2.0,0.851426611509173,0.8474742891712038
alzheimer,0.0068821388097615385,21.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.006860024823779911,21.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.0068300283739315655,21.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.006796527302589901,21.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.006790622413787671,21.0,12.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.00643956384598928,21.0,13.0,60.0,0.8531622308711783,0.8584392014519056
alzheimer,0.007161067793232058,23.0,12.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.007165412996594442,23.0,12.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.007150326221400612,23.0,12.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.007116767676676615,23.0,12.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.007066444221626014,23.0,12.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.007933976474999339,22.0,10.0,2.0,0.8530604715895779,0.8574712643678162
alzheimer,0.004880619247285889,22.0,15.0,2.0,0.8498203768007487,0.8662431941923776
alzheimer,0.00835726083436719,22.0,14.0,2.0,0.8567314988687583,0.8574712643678162
alzheimer,0.007059212794466367,24.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.007028669385933556,24.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.006991371262612337,24.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.006949573921686343,24.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.006909014455439098,24.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.006874459529339363,25.0,13.0,2.0,0.8598650553031972,0.8574712643678162
alzheimer,0.008364539055186904,23.0,13.0,2.0,0.8530604715895779,0.8574712643678162
alzheimer,0.005849324938585535,25.0,13.0,2.0,0.8581849198106556,0.8584392014519056
alzheimer,0.0,30.0,27.0,2.0,0.8564529138939303,0.8401693889897157
alzheimer,0.006069752139004974,24.0,12.0,2.0,0.8581849198106556,0.8584392014519056
alzheimer,0.006170057810108267,24.0,12.0,2.0,0.8581849198106556,0.8584392014519056
alzheimer,0.007325430373113836,22.0,8.0,2.0,0.8547033070018079,0.8574712643678162
alzheimer,0.006138039160854514,25.0,14.0,2.0,0.8639927754406945,0.8584392014519056
